job_id,actual_start,completion_ts,machine_id,part_family,operator_shift,rework_flag,processing_minutes
J548355,2024-12-08 02:31:00,2024-12-08 03:25:42.000000000,M04,housing,A,False,54.7
J548356,2024-12-08 03:13:00,2024-12-08 04:12:42.000000000,M07,plate,A,False,59.7
J548357,2024-12-08 03:15:00,2024-12-08 04:21:35.999999999,M12,housing,A,False,66.6
J548358,2024-12-08 03:41:00,2024-12-08 04:44:54.000000000,M07,flange,A,False,63.9
J548359,2024-12-08 04:06:00,2024-12-08 05:09:18.000000000,M09,bracket,A,False,63.3
J548360,2024-12-08 04:23:00,2024-12-08 05:23:36.000000000,M11,shaft,A,False,60.6
J548361,2024-12-08 04:42:00,2024-12-08 05:45:30.000000000,M01,housing,A,False,63.5
J548362,2024-12-08 05:26:00,2024-12-08 06:28:42.000000000,M07,housing,A,False,62.7
J548363,2024-12-08 05:27:00,2024-12-08 06:30:06.000000000,M07,shaft,A,False,63.1
J548364,2024-12-08 05:28:00,2024-12-08 06:28:12.000000000,M06,plate,A,False,60.2
J548365,2024-12-08 06:06:00,2024-12-08 07:05:24.000000000,M04,shaft,A,False,59.4
J548366,2024-12-08 06:09:00,2024-12-08 07:12:30.000000000,M10,housing,A,False,63.5
J548367,2024-12-08 07:01:00,2024-12-08 08:03:06.000000000,M09,plate,A,False,62.1
J548368,2024-12-08 07:36:00,2024-12-08 08:42:48.000000000,M09,bracket,A,False,66.8
J548369,2024-12-08 07:50:00,2024-12-08 08:54:35.999999999,M09,gear,A,False,64.6
J548370,2024-12-08 08:40:00,2024-12-08 09:45:00.000000000,M02,gear,B,False,65.0
J548371,2024-12-08 09:04:00,2024-12-08 10:06:18.000000000,M02,bracket,B,False,62.3
J548372,2024-12-08 09:15:00,2024-12-08 10:19:30.000000000,M04,gear,B,False,64.5
J548373,2024-12-08 10:10:00,2024-12-08 11:13:24.000000000,M01,shaft,B,False,63.4
J548374,2024-12-08 10:29:00,2024-12-08 11:35:12.000000000,M09,bracket,B,False,66.2
J548375,2024-12-08 10:46:00,2024-12-08 11:52:00.000000000,M02,bracket,B,False,66.0
J548376,2024-12-08 10:59:00,2024-12-08 12:02:12.000000000,M11,gear,B,False,63.2
J548377,2024-12-08 11:26:00,2024-12-08 12:25:48.000000000,M03,plate,B,False,59.8
J548378,2024-12-08 11:27:00,2024-12-08 12:29:36.000000000,M10,bracket,B,False,62.6
J548379,2024-12-08 11:52:00,2024-12-08 12:56:12.000000000,M04,gear,B,False,64.2
J548380,2024-12-08 12:24:00,2024-12-08 13:27:42.000000000,M09,bracket,B,False,63.7
J548381,2024-12-08 12:26:00,2024-12-08 13:28:48.000000000,M09,housing,B,False,62.8
J548382,2024-12-08 12:54:00,2024-12-08 13:57:48.000000000,M05,plate,B,False,63.8
J548383,2024-12-08 13:06:00,2024-12-08 14:08:12.000000000,M03,bracket,B,False,62.2
J548384,2024-12-08 13:26:00,2024-12-08 14:29:24.000000000,M10,plate,B,False,63.4
J548385,2024-12-08 13:40:00,2024-12-08 14:43:42.000000000,M08,gear,B,False,63.7
J548386,2024-12-08 14:29:00,2024-12-08 15:36:05.999999999,M03,plate,B,False,67.1
J548387,2024-12-08 14:33:00,2024-12-08 15:35:30.000000000,M09,bracket,B,False,62.5
J548388,2024-12-08 15:05:00,2024-12-08 16:07:36.000000000,M03,gear,B,False,62.6
J548389,2024-12-08 15:59:00,2024-12-08 17:01:00.000000000,M10,plate,B,False,62.0
J548390,2024-12-08 16:36:00,2024-12-08 17:37:24.000000000,M09,housing,C,False,61.4
J548391,2024-12-08 16:41:00,2024-12-08 17:38:06.000000000,M11,flange,C,False,57.1
J548392,2024-12-08 17:23:00,2024-12-08 18:30:24.000000000,M02,gear,C,False,67.4
J548393,2024-12-08 17:33:00,2024-12-08 18:37:12.000000000,M04,gear,C,False,64.2
J548394,2024-12-08 17:44:00,2024-12-08 18:49:42.000000000,M07,plate,C,False,65.7
J548395,2024-12-08 18:09:00,2024-12-08 19:16:00.000000000,M10,flange,C,False,67.0
J548396,2024-12-08 19:01:00,2024-12-08 20:02:30.000000000,M04,plate,C,False,61.5
J548397,2024-12-08 19:57:00,2024-12-08 20:57:54.000000000,M01,housing,C,False,60.9
J548398,2024-12-08 20:05:00,2024-12-08 21:06:42.000000000,M03,shaft,C,False,61.7
J548399,2024-12-08 20:45:00,2024-12-08 21:50:00.000000000,M03,plate,C,False,65.0
J548400,2024-12-08 21:45:00,2024-12-08 22:53:42.000000000,M12,flange,C,False,68.7
J548401,2024-12-08 22:06:00,2024-12-08 23:07:42.000000000,M08,bracket,C,False,61.7
J548402,2024-12-08 22:15:00,2024-12-08 23:24:00.000000000,M11,plate,C,False,69.0
J548403,2024-12-08 22:42:00,2024-12-08 23:38:06.000000000,M02,gear,C,False,56.1
J548404,2024-12-08 23:15:00,2024-12-09 00:15:54.000000000,M08,housing,C,False,60.9
J548405,2024-12-08 23:25:00,2024-12-09 00:24:54.000000000,M06,plate,C,False,59.9
J548406,2024-12-09 01:30:00,2024-12-09 02:30:18.000000000,M07,plate,A,False,60.3
J548407,2024-12-09 01:47:00,2024-12-09 02:49:42.000000000,M06,shaft,A,False,62.7
J548408,2024-12-09 01:54:00,2024-12-09 02:57:48.000000000,M06,shaft,A,False,63.8
J548409,2024-12-09 02:38:00,2024-12-09 03:40:18.000000000,M02,shaft,A,False,62.3
J548410,2024-12-09 02:54:00,2024-12-09 03:59:54.000000000,M01,flange,A,False,65.9
J548411,2024-12-09 03:08:00,2024-12-09 04:14:12.000000000,M02,flange,A,False,66.2
J548412,2024-12-09 04:16:00,2024-12-09 05:21:12.000000000,M12,gear,A,False,65.2
J548413,2024-12-09 07:11:00,2024-12-09 08:14:54.000000000,M10,housing,A,False,63.9
J548414,2024-12-09 07:17:00,2024-12-09 08:15:48.000000000,M09,gear,A,False,58.8
J548415,2024-12-09 07:33:00,2024-12-09 08:35:18.000000000,M02,shaft,A,False,62.3
J548416,2024-12-09 07:44:00,2024-12-09 08:48:42.000000000,M03,gear,A,False,64.7
J548417,2024-12-09 08:02:00,2024-12-09 09:09:30.000000000,M12,shaft,B,False,67.5
J548418,2024-12-09 08:13:00,2024-12-09 09:23:54.000000000,M08,housing,B,False,70.9
J548419,2024-12-09 08:35:00,2024-12-09 09:36:24.000000000,M05,flange,B,False,61.4
J548420,2024-12-09 08:45:00,2024-12-09 09:47:00.000000000,M12,gear,B,False,62.0
J548421,2024-12-09 09:25:00,2024-12-09 10:27:36.000000000,M07,bracket,B,False,62.6
J548422,2024-12-09 09:26:00,2024-12-09 10:32:18.000000000,M04,bracket,B,False,66.3
J548423,2024-12-09 09:40:00,2024-12-09 10:45:35.999999999,M01,gear,B,True,65.6
J548424,2024-12-09 09:41:00,2024-12-09 10:45:48.000000000,M06,flange,B,False,64.8
J548425,2024-12-09 09:43:00,2024-12-09 10:47:35.999999999,M10,housing,B,False,64.6
J548426,2024-12-09 09:50:00,2024-12-09 10:53:54.000000000,M11,housing,B,False,63.9
J548427,2024-12-09 11:21:00,2024-12-09 12:28:05.999999999,M02,flange,B,False,67.1
J548428,2024-12-09 12:00:00,2024-12-09 13:00:48.000000000,M02,housing,B,False,60.8
J548429,2024-12-09 12:22:00,2024-12-09 13:24:24.000000000,M01,bracket,B,False,62.4
J548430,2024-12-09 13:17:00,2024-12-09 14:20:06.000000000,M07,bracket,B,False,63.1
J548431,2024-12-09 13:42:00,2024-12-09 14:46:48.000000000,M12,bracket,B,False,64.8
J548432,2024-12-09 14:37:00,2024-12-09 15:40:18.000000000,M01,shaft,B,False,63.3
J548433,2024-12-09 15:42:00,2024-12-09 16:48:35.999999999,M09,housing,B,False,66.6
J548434,2024-12-09 15:50:00,2024-12-09 16:50:24.000000000,M09,housing,B,False,60.4
J548435,2024-12-09 15:50:00,2024-12-09 16:52:06.000000000,M08,flange,B,False,62.1
J548436,2024-12-09 16:04:00,2024-12-09 17:10:48.000000000,M05,gear,C,False,66.8
J548437,2024-12-09 16:11:00,2024-12-09 17:11:24.000000000,M02,shaft,C,False,60.4
J548438,2024-12-09 16:27:00,2024-12-09 17:30:00.000000000,M04,gear,C,False,63.0
J548439,2024-12-09 16:49:00,2024-12-09 17:55:24.000000000,M09,gear,C,False,66.4
J548440,2024-12-09 19:35:00,2024-12-09 20:40:48.000000000,M03,housing,C,False,65.8
J548441,2024-12-09 19:38:00,2024-12-09 20:41:30.000000000,M06,flange,C,False,63.5
J548442,2024-12-09 19:46:00,2024-12-09 20:52:42.000000000,M02,housing,C,False,66.7
J548443,2024-12-09 20:09:00,2024-12-09 21:14:30.000000000,M05,flange,C,False,65.5
J548444,2024-12-09 20:46:00,2024-12-09 21:46:00.000000000,M01,housing,C,False,60.0
J548445,2024-12-09 20:47:00,2024-12-09 21:50:00.000000000,M07,gear,C,False,63.0
J548446,2024-12-09 21:16:00,2024-12-09 22:17:06.000000000,M04,housing,C,False,61.1
J548447,2024-12-09 22:08:00,2024-12-09 23:15:05.999999999,M04,housing,C,False,67.1
J548448,2024-12-09 23:06:00,2024-12-10 00:09:48.000000000,M09,bracket,C,False,63.8
J548449,2024-12-09 23:37:00,2024-12-10 00:38:12.000000000,M11,shaft,C,False,61.2
J548450,2024-12-09 23:40:00,2024-12-10 00:45:35.999999999,M07,shaft,C,False,65.6
J548451,2024-12-09 23:44:00,2024-12-10 00:45:30.000000000,M01,gear,C,False,61.5
J548452,2024-12-09 23:54:00,2024-12-10 00:58:42.000000000,M11,shaft,C,False,64.7
J548453,2024-12-09 23:57:00,2024-12-10 00:59:00.000000000,M02,shaft,C,True,62.0
J548454,2024-12-10 00:08:00,2024-12-10 01:12:24.000000000,M09,gear,A,False,64.4
J548455,2024-12-10 00:35:00,2024-12-10 01:38:30.000000000,M10,housing,A,False,63.5
J548456,2024-12-10 01:15:00,2024-12-10 02:19:54.000000000,M03,shaft,A,False,64.9
J548457,2024-12-10 01:20:00,2024-12-10 02:23:42.000000000,M01,flange,A,False,63.7
J548458,2024-12-10 01:37:00,2024-12-10 02:41:48.000000000,M07,plate,A,False,64.8
J548459,2024-12-10 02:37:00,2024-12-10 03:38:54.000000000,M11,flange,A,False,61.9
J548460,2024-12-10 03:57:00,2024-12-10 04:59:48.000000000,M08,housing,A,False,62.8
J548461,2024-12-10 04:18:00,2024-12-10 05:18:18.000000000,M11,shaft,A,False,60.3
J548462,2024-12-10 04:20:00,2024-12-10 05:21:36.000000000,M06,shaft,A,False,61.6
J548463,2024-12-10 06:55:00,2024-12-10 08:03:05.999999999,M11,bracket,A,False,68.1
J548464,2024-12-10 08:29:00,2024-12-10 09:37:00.000000000,M10,plate,B,False,68.0
J548465,2024-12-10 08:45:00,2024-12-10 09:48:18.000000000,M11,gear,B,False,63.3
J548466,2024-12-10 10:02:00,2024-12-10 11:01:48.000000000,M11,flange,B,False,59.8
J548467,2024-12-10 10:34:00,2024-12-10 11:40:05.999999999,M12,flange,B,False,66.1
J548468,2024-12-10 11:35:00,2024-12-10 12:35:00.000000000,M11,gear,B,False,60.0
J548469,2024-12-10 11:52:00,2024-12-10 12:51:00.000000000,M08,gear,B,False,59.0
J548470,2024-12-10 12:08:00,2024-12-10 13:10:06.000000000,M10,flange,B,False,62.1
J548471,2024-12-10 14:26:00,2024-12-10 15:30:35.999999999,M04,plate,B,False,64.6
J548472,2024-12-10 15:22:00,2024-12-10 16:24:06.000000000,M08,housing,B,False,62.1
J548473,2024-12-10 16:00:00,2024-12-10 17:00:48.000000000,M02,housing,C,False,60.8
J548474,2024-12-10 16:31:00,2024-12-10 17:37:48.000000000,M11,plate,C,True,66.8
J548475,2024-12-10 16:37:00,2024-12-10 17:42:18.000000000,M12,bracket,C,False,65.3
J548476,2024-12-10 16:51:00,2024-12-10 17:54:30.000000000,M12,housing,C,False,63.5
J548477,2024-12-10 17:54:00,2024-12-10 18:58:00.000000000,M09,shaft,C,False,64.0
J548478,2024-12-10 18:49:00,2024-12-10 19:50:00.000000000,M01,shaft,C,False,61.0
J548479,2024-12-10 19:56:00,2024-12-10 20:56:30.000000000,M10,gear,C,False,60.5
J548480,2024-12-10 20:13:00,2024-12-10 21:18:42.000000000,M06,gear,C,False,65.7
J548481,2024-12-10 21:24:00,2024-12-10 22:28:42.000000000,M11,housing,C,False,64.7
J548482,2024-12-10 21:35:00,2024-12-10 22:36:36.000000000,M11,flange,C,False,61.6
J548483,2024-12-10 22:35:00,2024-12-10 23:32:30.000000000,M06,flange,C,False,57.5
J548484,2024-12-10 23:05:00,2024-12-11 00:13:42.000000000,M04,flange,C,False,68.7
J548485,2024-12-10 23:36:00,2024-12-11 00:38:30.000000000,M04,housing,C,False,62.5
J548486,2024-12-11 00:58:00,2024-12-11 02:03:18.000000000,M11,housing,A,False,65.3
J548487,2024-12-11 02:09:00,2024-12-11 03:09:00.000000000,M11,plate,A,False,60.0
J548488,2024-12-11 02:44:00,2024-12-11 03:43:00.000000000,M08,plate,A,False,59.0
J548489,2024-12-11 03:13:00,2024-12-11 04:12:24.000000000,M01,flange,A,False,59.4
J548490,2024-12-11 03:36:00,2024-12-11 04:37:06.000000000,M05,plate,A,False,61.1
J548491,2024-12-11 04:08:00,2024-12-11 05:13:35.999999999,M01,shaft,A,False,65.6
J548492,2024-12-11 04:35:00,2024-12-11 05:36:12.000000000,M05,gear,A,False,61.2
J548493,2024-12-11 04:52:00,2024-12-11 05:57:35.999999999,M05,bracket,A,False,65.6
J548494,2024-12-11 04:53:00,2024-12-11 05:52:18.000000000,M08,gear,A,False,59.3
J548495,2024-12-11 05:08:00,2024-12-11 06:13:00.000000000,M04,shaft,A,False,65.0
J548496,2024-12-11 05:11:00,2024-12-11 06:14:42.000000000,M01,flange,A,False,63.7
J548497,2024-12-11 07:12:00,2024-12-11 08:14:00.000000000,M01,plate,A,False,62.0
J548498,2024-12-11 07:34:00,2024-12-11 08:40:00.000000000,M07,housing,A,False,66.0
J548499,2024-12-11 08:50:00,2024-12-11 09:53:42.000000000,M12,gear,B,False,63.7
J548500,2024-12-11 09:01:00,2024-12-11 10:01:30.000000000,M04,plate,B,False,60.5
J548501,2024-12-11 09:26:00,2024-12-11 10:25:12.000000000,M07,shaft,B,False,59.2
J548502,2024-12-11 10:34:00,2024-12-11 11:35:54.000000000,M05,gear,B,False,61.9
J548503,2024-12-11 12:00:00,2024-12-11 13:06:42.000000000,M07,bracket,B,False,66.7
J548504,2024-12-11 12:02:00,2024-12-11 13:01:36.000000000,M08,gear,B,False,59.6
J548505,2024-12-11 12:14:00,2024-12-11 13:12:00.000000000,M12,flange,B,False,58.0
J548506,2024-12-11 12:23:00,2024-12-11 13:23:00.000000000,M10,plate,B,False,60.0
J548507,2024-12-11 12:46:00,2024-12-11 13:45:48.000000000,M11,bracket,B,False,59.8
J548508,2024-12-11 12:47:00,2024-12-11 13:53:05.999999999,M07,flange,B,False,66.1
J548509,2024-12-11 13:00:00,2024-12-11 14:02:00.000000000,M09,bracket,B,False,62.0
J548510,2024-12-11 13:02:00,2024-12-11 14:03:48.000000000,M08,flange,B,False,61.8
J548511,2024-12-11 13:12:00,2024-12-11 14:12:48.000000000,M09,housing,B,False,60.8
J548512,2024-12-11 14:00:00,2024-12-11 14:56:36.000000000,M06,gear,B,False,56.6
J548513,2024-12-11 15:10:00,2024-12-11 16:09:54.000000000,M10,gear,B,False,59.9
J548514,2024-12-11 15:35:00,2024-12-11 16:35:42.000000000,M04,flange,B,False,60.7
J548515,2024-12-11 15:44:00,2024-12-11 16:47:06.000000000,M05,plate,B,False,63.1
J548516,2024-12-11 15:59:00,2024-12-11 17:00:54.000000000,M08,plate,B,False,61.9
J548517,2024-12-11 16:32:00,2024-12-11 17:33:36.000000000,M06,gear,C,False,61.6
J548518,2024-12-11 16:41:00,2024-12-11 17:45:24.000000000,M10,gear,C,False,64.4
J548519,2024-12-11 16:53:00,2024-12-11 17:57:48.000000000,M10,housing,C,False,64.8
J548520,2024-12-11 18:24:00,2024-12-11 19:22:36.000000000,M09,plate,C,False,58.6
J548521,2024-12-11 18:40:00,2024-12-11 19:45:12.000000000,M01,bracket,C,False,65.2
J548522,2024-12-11 20:32:00,2024-12-11 21:32:36.000000000,M05,gear,C,False,60.6
J548523,2024-12-11 21:13:00,2024-12-11 22:13:24.000000000,M11,shaft,C,True,60.4
J548524,2024-12-11 21:52:00,2024-12-11 22:54:00.000000000,M12,housing,C,False,62.0
J548525,2024-12-11 22:52:00,2024-12-11 23:54:24.000000000,M04,plate,C,False,62.4
J548526,2024-12-11 23:48:00,2024-12-12 00:48:24.000000000,M02,bracket,C,False,60.4
J548527,2024-12-12 02:23:00,2024-12-12 03:21:12.000000000,M04,housing,A,False,58.2
J548528,2024-12-12 02:27:00,2024-12-12 03:21:54.000000000,M10,flange,A,False,54.9
J548529,2024-12-12 02:52:00,2024-12-12 03:49:30.000000000,M06,gear,A,False,57.5
J548530,2024-12-12 03:11:00,2024-12-12 04:06:00.000000000,M07,shaft,A,False,55.0
J548531,2024-12-12 03:15:00,2024-12-12 04:15:54.000000000,M02,flange,A,False,60.9
J548532,2024-12-12 03:25:00,2024-12-12 04:21:54.000000000,M11,plate,A,False,56.9
J548533,2024-12-12 04:17:00,2024-12-12 05:19:36.000000000,M03,bracket,A,False,62.6
J548534,2024-12-12 04:20:00,2024-12-12 05:21:06.000000000,M01,housing,A,False,61.1
J548535,2024-12-12 04:49:00,2024-12-12 05:43:42.000000000,M04,gear,A,False,54.7
J548536,2024-12-12 04:51:00,2024-12-12 05:49:36.000000000,M06,shaft,A,False,58.6
J548537,2024-12-12 05:50:00,2024-12-12 06:45:06.000000000,M10,gear,A,False,55.1
J548538,2024-12-12 06:38:00,2024-12-12 07:38:18.000000000,M08,gear,A,False,60.3
J548539,2024-12-12 07:26:00,2024-12-12 08:24:54.000000000,M03,flange,A,False,58.9
J548540,2024-12-12 10:23:00,2024-12-12 11:19:00.000000000,M07,flange,B,False,56.0
J548541,2024-12-12 11:03:00,2024-12-12 12:01:18.000000000,M08,plate,B,False,58.3
J548542,2024-12-12 12:18:00,2024-12-12 13:16:30.000000000,M09,flange,B,False,58.5
J548543,2024-12-12 12:32:00,2024-12-12 13:27:00.000000000,M10,shaft,B,False,55.0
J548544,2024-12-12 12:43:00,2024-12-12 13:43:36.000000000,M07,bracket,B,False,60.6
J548545,2024-12-12 13:43:00,2024-12-12 14:42:24.000000000,M11,gear,B,False,59.4
J548546,2024-12-12 14:09:00,2024-12-12 15:03:30.000000000,M02,bracket,B,False,54.5
J548547,2024-12-12 15:00:00,2024-12-12 16:00:24.000000000,M07,flange,B,False,60.4
J548548,2024-12-12 15:50:00,2024-12-12 16:49:42.000000000,M10,shaft,B,False,59.7
J548549,2024-12-12 16:18:00,2024-12-12 17:12:42.000000000,M05,flange,C,False,54.7
J548550,2024-12-12 16:19:00,2024-12-12 17:13:48.000000000,M07,bracket,C,False,54.8
J548551,2024-12-12 16:53:00,2024-12-12 17:50:06.000000000,M11,plate,C,False,57.1
J548552,2024-12-12 16:58:00,2024-12-12 17:53:42.000000000,M03,gear,C,False,55.7
J548553,2024-12-12 17:28:00,2024-12-12 18:26:24.000000000,M03,shaft,C,False,58.4
J548554,2024-12-12 17:52:00,2024-12-12 18:50:30.000000000,M02,bracket,C,False,58.5
J548555,2024-12-12 17:55:00,2024-12-12 18:55:54.000000000,M04,shaft,C,False,60.9
J548556,2024-12-12 18:08:00,2024-12-12 19:03:48.000000000,M11,shaft,C,False,55.8
J548557,2024-12-12 18:18:00,2024-12-12 19:14:00.000000000,M12,gear,C,False,56.0
J548558,2024-12-12 18:20:00,2024-12-12 19:15:54.000000000,M01,housing,C,False,55.9
J548559,2024-12-12 18:58:00,2024-12-12 19:57:12.000000000,M05,flange,C,False,59.2
J548560,2024-12-12 19:58:00,2024-12-12 20:55:42.000000000,M04,plate,C,False,57.7
J548561,2024-12-12 20:25:00,2024-12-12 21:20:06.000000000,M09,shaft,C,False,55.1
J548562,2024-12-12 20:32:00,2024-12-12 21:30:12.000000000,M02,flange,C,False,58.2
J548563,2024-12-12 20:44:00,2024-12-12 21:42:18.000000000,M12,shaft,C,False,58.3
J548564,2024-12-12 21:09:00,2024-12-12 22:05:30.000000000,M01,bracket,C,False,56.5
J548565,2024-12-12 21:53:00,2024-12-12 22:46:42.000000000,M08,housing,C,False,53.7
J548566,2024-12-12 22:12:00,2024-12-12 23:11:24.000000000,M05,housing,C,False,59.4
J548567,2024-12-12 22:37:00,2024-12-12 23:32:54.000000000,M09,bracket,C,True,55.9
J548568,2024-12-12 22:41:00,2024-12-12 23:36:06.000000000,M11,gear,C,False,55.1
J548569,2024-12-13 01:24:00,2024-12-13 02:19:24.000000000,M12,bracket,A,False,55.4
J548570,2024-12-13 01:43:00,2024-12-13 02:37:06.000000000,M02,bracket,A,False,54.1
J548571,2024-12-13 01:46:00,2024-12-13 02:43:30.000000000,M12,gear,A,False,57.5
J548572,2024-12-13 02:49:00,2024-12-13 03:45:00.000000000,M10,plate,A,False,56.0
J548573,2024-12-13 03:16:00,2024-12-13 04:14:12.000000000,M05,plate,A,False,58.2
J548574,2024-12-13 03:17:00,2024-12-13 04:09:42.000000000,M01,gear,A,False,52.7
J548575,2024-12-13 03:49:00,2024-12-13 04:44:30.000000000,M06,flange,A,False,55.5
J548576,2024-12-13 04:10:00,2024-12-13 05:07:00.000000000,M12,housing,A,False,57.0
J548577,2024-12-13 04:29:00,2024-12-13 05:25:06.000000000,M09,flange,A,False,56.1
J548578,2024-12-13 04:45:00,2024-12-13 05:39:48.000000000,M05,housing,A,False,54.8
J548579,2024-12-13 05:07:00,2024-12-13 06:01:36.000000000,M01,flange,A,False,54.6
J548580,2024-12-13 05:24:00,2024-12-13 06:18:48.000000000,M10,plate,A,False,54.8
J548581,2024-12-13 05:24:00,2024-12-13 06:18:00.000000000,M12,flange,A,False,54.0
J548582,2024-12-13 06:07:00,2024-12-13 07:04:54.000000000,M11,housing,A,False,57.9
J548583,2024-12-13 06:22:00,2024-12-13 07:20:54.000000000,M07,bracket,A,False,58.9
J548584,2024-12-13 06:25:00,2024-12-13 07:20:30.000000000,M02,shaft,A,False,55.5
J548585,2024-12-13 06:26:00,2024-12-13 07:21:00.000000000,M04,bracket,A,False,55.0
J548586,2024-12-13 06:43:00,2024-12-13 07:41:48.000000000,M04,flange,A,False,58.8
J548587,2024-12-13 07:28:00,2024-12-13 08:27:24.000000000,M02,bracket,A,False,59.4
J548588,2024-12-13 07:53:00,2024-12-13 08:48:54.000000000,M07,housing,A,False,55.9
J548589,2024-12-13 08:28:00,2024-12-13 09:27:06.000000000,M09,shaft,B,False,59.1
J548590,2024-12-13 09:10:00,2024-12-13 10:11:24.000000000,M08,gear,B,False,61.4
J548591,2024-12-13 09:31:00,2024-12-13 10:24:36.000000000,M10,housing,B,False,53.6
J548592,2024-12-13 10:44:00,2024-12-13 11:37:42.000000000,M10,shaft,B,False,53.7
J548593,2024-12-13 11:24:00,2024-12-13 12:17:36.000000000,M05,bracket,B,False,53.6
J548594,2024-12-13 12:04:00,2024-12-13 12:57:42.000000000,M11,shaft,B,False,53.7
J548595,2024-12-13 12:30:00,2024-12-13 13:28:30.000000000,M05,housing,B,False,58.5
J548596,2024-12-13 12:44:00,2024-12-13 13:40:12.000000000,M01,bracket,B,False,56.2
J548597,2024-12-13 13:38:00,2024-12-13 14:36:30.000000000,M01,plate,B,False,58.5
J548598,2024-12-13 14:41:00,2024-12-13 15:39:24.000000000,M11,housing,B,False,58.4
J548599,2024-12-13 14:56:00,2024-12-13 15:51:06.000000000,M04,flange,B,False,55.1
J548600,2024-12-13 16:27:00,2024-12-13 17:28:48.000000000,M03,flange,C,False,61.8
J548601,2024-12-13 17:04:00,2024-12-13 18:03:18.000000000,M05,gear,C,False,59.3
J548602,2024-12-13 17:14:00,2024-12-13 18:11:18.000000000,M10,bracket,C,False,57.3
J548603,2024-12-13 17:38:00,2024-12-13 18:35:12.000000000,M02,housing,C,False,57.2
J548604,2024-12-13 18:13:00,2024-12-13 19:07:36.000000000,M07,housing,C,False,54.6
J548605,2024-12-13 18:42:00,2024-12-13 19:40:12.000000000,M07,plate,C,False,58.2
J548606,2024-12-13 18:55:00,2024-12-13 19:49:18.000000000,M09,plate,C,False,54.3
J548607,2024-12-13 19:56:00,2024-12-13 20:48:54.000000000,M11,gear,C,False,52.9
J548608,2024-12-13 20:30:00,2024-12-13 21:24:18.000000000,M02,shaft,C,False,54.3
J548609,2024-12-13 20:36:00,2024-12-13 21:34:06.000000000,M04,bracket,C,False,58.1
J548610,2024-12-13 21:01:00,2024-12-13 21:57:00.000000000,M05,gear,C,False,56.0
J548611,2024-12-13 22:01:00,2024-12-13 22:58:42.000000000,M09,gear,C,False,57.7
J548612,2024-12-13 22:35:00,2024-12-13 23:31:24.000000000,M10,flange,C,False,56.4
J548613,2024-12-13 22:36:00,2024-12-13 23:32:00.000000000,M07,flange,C,False,56.0
J548614,2024-12-14 00:18:00,2024-12-14 01:12:54.000000000,M08,plate,A,False,54.9
J548615,2024-12-14 00:32:00,2024-12-14 01:24:36.000000000,M01,plate,A,False,52.6
J548616,2024-12-14 00:40:00,2024-12-14 01:37:12.000000000,M02,shaft,A,False,57.2
J548617,2024-12-14 00:47:00,2024-12-14 01:42:36.000000000,M04,bracket,A,False,55.6
J548618,2024-12-14 01:19:00,2024-12-14 02:08:54.000000000,M03,shaft,A,False,49.9
J548619,2024-12-14 01:21:00,2024-12-14 02:15:18.000000000,M05,gear,A,False,54.3
J548620,2024-12-14 01:21:00,2024-12-14 02:18:18.000000000,M12,shaft,A,False,57.3
J548621,2024-12-14 01:31:00,2024-12-14 02:32:06.000000000,M09,gear,A,False,61.1
J548622,2024-12-14 02:14:00,2024-12-14 03:06:54.000000000,M07,gear,A,False,52.9
J548623,2024-12-14 02:16:00,2024-12-14 03:10:42.000000000,M01,plate,A,False,54.7
J548624,2024-12-14 02:33:00,2024-12-14 03:25:48.000000000,M11,shaft,A,False,52.8
J548625,2024-12-14 04:31:00,2024-12-14 05:24:24.000000000,M03,gear,A,False,53.4
J548626,2024-12-14 05:04:00,2024-12-14 05:57:30.000000000,M12,bracket,A,False,53.5
J548627,2024-12-14 06:56:00,2024-12-14 07:48:24.000000000,M05,shaft,A,False,52.4
J548628,2024-12-14 08:19:00,2024-12-14 09:13:36.000000000,M09,shaft,B,False,54.6
J548629,2024-12-14 08:39:00,2024-12-14 09:30:36.000000000,M08,bracket,B,False,51.6
J548630,2024-12-14 09:20:00,2024-12-14 10:07:12.000000000,M09,gear,B,False,47.2
J548631,2024-12-14 09:46:00,2024-12-14 10:39:54.000000000,M06,shaft,B,False,53.9
J548632,2024-12-14 10:07:00,2024-12-14 11:00:48.000000000,M08,shaft,B,False,53.8
J548633,2024-12-14 10:32:00,2024-12-14 11:26:06.000000000,M06,housing,B,False,54.1
J548634,2024-12-14 10:36:00,2024-12-14 11:31:00.000000000,M07,gear,B,False,55.0
J548635,2024-12-14 10:45:00,2024-12-14 11:43:36.000000000,M07,housing,B,False,58.6
J548636,2024-12-14 11:49:00,2024-12-14 12:42:54.000000000,M08,shaft,B,False,53.9
J548637,2024-12-14 12:16:00,2024-12-14 13:10:12.000000000,M10,bracket,B,False,54.2
J548638,2024-12-14 12:43:00,2024-12-14 13:35:36.000000000,M01,flange,B,True,52.6
J548639,2024-12-14 13:15:00,2024-12-14 14:09:00.000000000,M07,plate,B,False,54.0
J548640,2024-12-14 13:23:00,2024-12-14 14:17:18.000000000,M03,housing,B,False,54.3
J548641,2024-12-14 13:38:00,2024-12-14 14:30:24.000000000,M02,plate,B,False,52.4
J548642,2024-12-14 15:03:00,2024-12-14 15:58:54.000000000,M08,housing,B,False,55.9
