Date,Weekday,Week_Number,Month,Year,Hour,Country,Region,Site,Queue_Name,Channel,All_Units_Filter,Queue_Units_Filter,ASU_Tier_Filter,Business_Unit,planned_Volume,offered_Volume,handled_Volume,abandoned_Volume,backlog_Volume,aHT_Seconds,handle_Time_Total,Wait_Time_Avg,shrinkage_Percent,required_FTE,agent_Count,utilization_percent,Active_Agents,Service_Level_Percent,Occupancy_Percent
2025-11-19,Wednesday,47,November,2025,11,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,E-commerce,314,302,277,25,25,624,172848,51.65562914,32,6,8,81,6,88,82
2024-05-23,Thursday,21,May,2024,10,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Banking,369,379,365,14,14,380,138700,14.03693931,26,4,5,88,4,95,77
2025-11-29,Saturday,48,November,2025,15,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,E-commerce,127,111,110,1,1,826,90860,7.441441441,24,3,4,93,4,73,70
2023-12-30,Saturday,52,December,2023,18,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Retail,290,313,312,1,1,728,227136,2.325878594,18,7,8,82,7,82,89
2021-06-28,Monday,26,June,2021,21,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,E-commerce,495,513,492,21,21,277,136284,11.33918129,20,4,5,70,4,73,71
2025-12-27,Saturday,52,December,2025,16,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Banking,463,492,474,18,18,698,330852,25.53658537,27,11,14,90,13,90,64
2023-09-09,Saturday,36,September,2023,19,Bangladesh,APAC,Bangladesh Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Telecom,133,156,131,25,25,659,86329,105.6089744,27,2,3,92,3,75,79
2022-01-15,Saturday,2,January,2022,23,Slovenia,EMEA,Slovenia Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Healthcare,171,153,129,24,24,319,41151,50.03921569,26,1,1,90,1,71,67
2021-04-11,Sunday,14,April,2021,3,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Banking,378,368,366,2,2,207,75762,1.125,22,2,2,87,2,87,69
2022-01-30,Sunday,4,January,2022,5,Canada,AMER,Vancouver,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Banking,100,108,92,16,16,639,58788,94.66666667,20,2,2,78,2,89,78
2021-01-06,Wednesday,1,January,2021,8,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Banking,454,453,423,30,30,539,227997,35.69536424,21,7,8,65,5,80,82
2022-10-17,Monday,42,October,2022,14,Australia,APAC,Sydney,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,E-commerce,88,102,73,29,29,258,18834,73.35294118,27,0,0,87,0,87,64
2022-08-08,Monday,32,August,2022,4,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Banking,453,435,411,24,24,412,169332,22.73103448,24,5,6,68,4,91,86
2026-02-21,Saturday,8,February,2026,21,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Banking,84,67,47,20,20,888,41736,265.0746269,23,1,1,69,1,89,72
2021-02-12,Friday,6,February,2021,4,Canada,AMER,Toronto,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Healthcare,469,473,459,14,14,834,382806,24.68498943,35,13,18,82,15,95,72
2023-07-10,Monday,28,July,2023,13,Australia,APAC,Sydney,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Telecom,309,326,311,15,15,454,141194,20.88957055,30,4,5,86,4,86,79
2025-03-11,Tuesday,11,March,2025,5,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Banking,182,167,159,8,8,448,71232,21.46107784,31,2,3,90,3,81,77
2025-03-22,Saturday,12,March,2025,12,Australia,APAC,Sydney,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Retail,436,430,427,3,3,292,124684,2.037209302,24,4,5,92,5,90,68
2024-11-19,Tuesday,47,November,2024,6,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Retail,216,241,222,19,19,873,193806,68.82572614,25,6,8,73,6,93,73
2023-10-24,Tuesday,43,October,2023,20,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Healthcare,178,194,185,9,9,774,143190,35.90721649,22,4,5,86,4,93,68
2024-10-26,Saturday,43,October,2024,16,Italy,EMEA,Rome,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Telecom,383,387,366,21,21,454,166164,24.63565891,22,5,6,68,4,90,72
2023-10-18,Wednesday,42,October,2023,7,Italy,EMEA,Rome,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Healthcare,442,438,426,12,12,669,284994,18.32876712,16,9,10,84,8,81,89
2021-04-07,Wednesday,14,April,2021,16,Romania,EMEA,Romania Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Banking,124,136,107,29,29,351,37557,74.84558824,25,1,1,73,1,88,76
2025-03-04,Tuesday,10,March,2025,23,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Banking,395,394,389,5,5,555,215895,7.043147208,26,7,9,67,6,87,90
2025-05-26,Monday,22,May,2025,3,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Healthcare,65,46,20,26,26,866,17320,489.4782609,19,0,0,95,0,77,63
2023-06-03,Saturday,22,June,2023,8,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Retail,364,387,361,26,26,780,281580,52.40310078,32,9,12,78,9,90,90
2021-11-10,Wednesday,45,November,2021,9,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Healthcare,248,252,250,2,2,400,100000,3.174603175,25,3,4,92,4,72,69
2025-01-13,Monday,3,January,2025,14,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Retail,325,339,322,17,17,376,121072,18.85545723,22,4,5,74,4,77,82
2023-01-31,Tuesday,5,January,2023,12,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,E-commerce,425,418,390,28,28,785,306150,52.58373206,33,10,13,71,9,88,64
2023-07-19,Wednesday,29,July,2023,0,Philippines,APAC,Cebu,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,E-commerce,328,323,316,7,7,713,225308,15.45201238,33,7,9,69,6,86,71
2025-08-25,Monday,35,August,2025,6,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Healthcare,352,376,364,12,12,536,195104,17.10638298,33,6,8,68,5,79,67
2023-01-21,Saturday,3,January,2023,13,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Banking,342,336,309,27,27,388,119892,31.17857143,20,4,5,82,4,81,74
2025-07-22,Tuesday,30,July,2025,1,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Healthcare,385,366,338,28,28,610,206180,46.66666667,18,7,8,72,6,90,69
2022-04-02,Saturday,13,April,2022,23,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Healthcare,112,129,115,14,14,838,96370,90.94573643,34,3,4,90,4,85,69
2025-12-01,Monday,49,December,2025,22,Thailand,APAC,Thailand Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,E-commerce,440,432,425,7,7,815,346375,13.20601852,15,12,14,66,9,71,82
2025-08-17,Sunday,33,August,2025,19,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Healthcare,368,348,337,11,11,427,143899,13.49712644,16,4,5,76,4,89,64
2023-04-22,Saturday,16,April,2023,5,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Retail,135,162,159,3,3,817,129903,15.12962963,31,4,5,82,4,78,70
2022-11-10,Thursday,45,November,2022,23,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Telecom,419,437,427,10,10,183,78141,4.187643021,25,2,3,69,2,82,63
2023-11-28,Tuesday,48,November,2023,13,China,APAC,Shanghai,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Telecom,269,265,261,4,4,201,52461,3.033962264,15,1,1,73,1,85,80
2023-08-13,Sunday,32,August,2023,7,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Banking,457,473,468,5,5,591,276588,6.247357294,24,9,11,94,10,84,90
2026-11-02,Monday,45,November,2026,8,Hong Kong,APAC,Hong Kong Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Retail,185,211,199,12,12,238,47362,13.53554502,35,1,1,89,1,78,67
2023-12-16,Saturday,50,December,2023,8,Italy,EMEA,Rome,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,E-commerce,77,85,66,19,19,826,54516,184.6352941,28,1,1,72,1,77,63
2021-10-31,Sunday,43,October,2021,17,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Healthcare,495,490,484,6,6,687,332508,8.412244898,17,11,13,89,12,73,62
2025-08-10,Sunday,32,August,2025,5,Philippines,APAC,Cebu,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Telecom,158,175,173,2,2,215,37195,2.457142857,23,1,1,72,1,89,71
2024-11-24,Sunday,47,November,2024,11,France,EMEA,Paris,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Healthcare,98,118,113,5,5,314,35482,13.30508475,26,1,1,76,1,93,64
2025-10-22,Wednesday,43,October,2025,20,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Retail,126,120,120,0,0,556,66720,0.0,19,2,2,85,2,83,88
2022-04-14,Thursday,15,April,2022,1,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,E-commerce,399,413,401,12,12,806,323206,23.4188862,23,11,14,75,11,94,85
2021-06-18,Friday,24,June,2021,9,Australia,APAC,Sydney,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Banking,333,347,322,25,25,261,84042,18.80403458,21,2,2,88,2,95,86
2024-12-14,Saturday,50,December,2024,11,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,E-commerce,244,230,214,16,16,542,115988,37.70434783,25,4,5,92,5,91,78
2026-10-01,Thursday,40,October,2026,22,Italy,EMEA,Rome,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Healthcare,112,122,116,6,6,186,21576,9.147540984,33,0,0,82,0,79,84
2023-04-13,Thursday,15,April,2023,22,Bangladesh,APAC,Bangladesh Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,E-commerce,266,250,231,19,19,272,62832,20.672,34,2,3,66,2,77,75
2025-11-25,Tuesday,48,November,2025,18,South Africa,EMEA,Cape Town,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Telecom,415,439,426,13,13,753,320778,22.29840547,31,11,14,66,9,75,90
2024-06-13,Thursday,24,June,2024,16,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Healthcare,267,268,265,3,3,606,160590,6.78358209,20,5,6,80,5,78,82
2025-01-11,Saturday,2,January,2025,0,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Retail,444,440,425,15,15,386,164050,13.15909091,19,5,6,77,5,73,72
2023-11-03,Friday,44,November,2023,13,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Telecom,283,298,271,27,27,848,229808,76.83221477,32,7,9,65,6,86,70
2023-01-03,Tuesday,1,January,2023,8,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Retail,298,319,313,6,6,411,128643,7.730407524,22,4,5,95,5,90,85
2024-04-09,Tuesday,15,April,2024,14,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,427,439,413,26,26,651,268863,38.55580866,16,9,10,73,7,80,65
2026-03-16,Monday,12,March,2026,3,Slovakia,EMEA,Slovakia Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Banking,57,63,36,27,27,551,19836,236.1428571,23,0,0,73,0,87,78
2022-01-15,Saturday,2,January,2022,3,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Telecom,195,186,182,4,4,563,102466,12.10752688,22,3,4,65,3,85,90
2022-08-01,Monday,31,August,2022,13,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Retail,219,242,221,21,21,841,185861,72.97933884,24,6,7,72,5,86,65
2026-05-03,Sunday,18,May,2026,11,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Banking,349,344,336,8,8,527,177072,12.25581395,32,6,8,92,7,80,64
2022-10-29,Saturday,43,October,2022,4,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Healthcare,106,131,129,2,2,239,30831,3.648854962,34,1,1,71,1,73,64
2022-04-27,Wednesday,17,April,2022,8,Slovakia,EMEA,Slovakia Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Banking,342,338,328,10,10,761,249608,22.5147929,32,8,11,94,10,78,86
2024-11-03,Sunday,44,November,2024,8,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Retail,200,186,160,26,26,252,40320,35.22580645,25,1,1,74,1,95,78
2024-03-26,Tuesday,13,March,2024,7,Norway,EMEA,Norway Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Healthcare,172,199,186,13,13,267,49662,17.44221106,15,1,1,79,1,95,64
2022-10-27,Thursday,43,October,2022,6,India,APAC,Bangalore,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,E-commerce,292,319,294,25,25,553,162582,43.33855799,19,5,6,76,5,72,63
2025-08-09,Saturday,32,August,2025,13,Australia,APAC,Sydney,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,E-commerce,485,507,504,3,3,679,342216,4.017751479,33,11,15,92,14,94,89
2024-03-07,Thursday,10,March,2024,14,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Telecom,432,420,390,30,30,295,115050,21.07142857,33,3,4,72,3,77,89
2026-12-02,Wednesday,49,December,2026,4,Vietnam,APAC,Vietnam Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,E-commerce,228,209,192,17,17,535,102720,43.51674641,25,3,4,86,3,95,63
2024-05-20,Monday,21,May,2024,2,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Banking,373,370,365,5,5,494,180310,6.675675676,24,6,7,65,5,81,70
2022-06-03,Friday,22,June,2022,13,United States,AMER,New York,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Retail,297,284,267,17,17,810,216270,48.48591549,32,7,9,88,8,90,86
2023-03-16,Thursday,11,March,2023,14,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Retail,322,351,347,4,4,781,271007,8.9002849,28,9,12,79,9,75,71
2023-09-22,Friday,38,September,2023,10,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Banking,207,232,202,30,30,758,153116,98.01724138,22,5,6,83,5,71,89
2021-12-26,Sunday,51,December,2021,7,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Telecom,494,520,505,15,15,720,363600,20.76923077,31,12,16,67,11,74,81
2022-08-03,Wednesday,31,August,2022,2,France,EMEA,Paris,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Telecom,167,150,124,26,26,348,43152,60.32,23,1,1,91,1,87,64
2022-03-27,Sunday,12,March,2022,23,France,EMEA,Paris,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,E-commerce,489,516,505,11,11,866,437330,18.46124031,35,15,20,78,16,76,87
2022-06-16,Thursday,24,June,2022,1,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Banking,429,436,407,29,29,272,110704,18.09174312,24,3,4,70,3,71,63
2025-05-07,Wednesday,19,May,2025,6,Pakistan,APAC,Pakistan Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Healthcare,60,41,35,6,6,851,29785,124.5365854,22,1,1,80,1,86,79
2022-02-05,Saturday,5,February,2022,13,China,APAC,Shanghai,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Banking,107,104,95,9,9,288,27360,24.92307692,19,0,0,78,0,71,63
2022-08-27,Saturday,34,August,2022,6,Indonesia,APAC,Indonesia Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,E-commerce,456,450,421,29,29,498,209658,32.09333333,19,7,8,71,6,90,84
2022-10-22,Saturday,42,October,2022,21,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,E-commerce,101,97,67,30,30,459,30753,141.9587629,30,1,1,80,1,76,81
2022-08-30,Tuesday,35,August,2022,4,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Telecom,55,45,35,10,10,532,18620,118.2222222,20,0,0,79,0,73,87
2025-07-06,Sunday,27,July,2025,14,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Retail,224,214,206,8,8,868,178808,32.44859813,25,6,8,87,7,72,86
2021-07-21,Wednesday,29,July,2021,16,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,321,333,306,27,27,421,128826,34.13513514,23,4,5,82,4,95,83
2023-07-26,Wednesday,30,July,2023,21,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Retail,333,347,320,27,27,233,74560,18.129683,27,2,3,95,3,76,60
2022-03-29,Tuesday,13,March,2022,16,Brazil,AMER,Sao Paulo,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Healthcare,337,319,312,7,7,203,63336,4.454545455,32,2,3,73,2,78,86
2023-07-06,Thursday,27,July,2023,0,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Telecom,129,152,132,20,20,763,100716,100.3947368,25,3,4,80,3,81,65
2022-06-25,Saturday,25,June,2022,15,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Banking,200,221,212,9,9,552,117024,22.47963801,27,4,5,91,5,91,88
2022-02-06,Sunday,5,February,2022,16,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,E-commerce,269,253,224,29,29,780,174720,89.40711462,22,6,7,81,6,92,90
2023-12-30,Saturday,52,December,2023,12,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,E-commerce,305,313,306,7,7,887,271422,19.8370607,35,9,12,78,9,72,89
2024-06-25,Tuesday,26,June,2024,5,Canada,AMER,Vancouver,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,E-commerce,218,242,216,26,26,354,76464,38.03305785,16,2,2,74,1,93,68
2025-06-29,Sunday,26,June,2025,10,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Telecom,470,454,432,22,22,428,184896,20.74008811,27,6,8,71,6,78,89
2023-11-10,Friday,45,November,2023,0,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Banking,70,70,50,20,20,759,37950,216.8571429,20,1,1,73,1,76,79
2022-08-20,Saturday,33,August,2022,23,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Telecom,309,326,315,11,11,824,259560,27.80368098,24,9,11,93,10,86,83
2023-10-08,Sunday,40,October,2023,17,Norway,EMEA,Norway Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,E-commerce,276,289,263,26,26,282,74166,25.37024221,30,2,3,85,3,85,65
2025-02-15,Saturday,7,February,2025,3,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Healthcare,457,438,417,21,21,416,173472,19.94520548,23,6,7,84,6,85,86
2025-06-10,Tuesday,24,June,2025,16,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Telecom,370,374,365,9,9,489,178485,11.76737968,21,6,7,81,6,92,84
2023-05-24,Wednesday,21,May,2023,0,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,E-commerce,220,200,193,7,7,502,96886,17.57,18,3,4,93,4,95,79
2021-08-04,Wednesday,31,August,2021,8,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Retail,188,184,157,27,27,679,106603,99.63586957,22,3,4,65,3,94,82
2025-06-04,Wednesday,23,June,2025,3,Slovakia,EMEA,Slovakia Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Telecom,420,437,431,6,6,604,260324,8.292906179,32,9,12,65,8,87,84
2021-09-09,Thursday,36,September,2021,23,Pakistan,APAC,Pakistan Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Telecom,153,148,143,5,5,499,71357,16.85810811,35,2,3,77,2,72,72
2023-05-29,Monday,22,May,2023,23,Ukraine,EMEA,Ukraine Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Banking,314,315,311,4,4,571,177581,7.250793651,31,6,8,90,7,86,78
2021-12-26,Sunday,51,December,2021,22,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Retail,449,444,423,21,21,201,85023,9.506756757,33,2,3,95,3,74,65
2025-05-13,Tuesday,20,May,2025,0,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Healthcare,105,131,119,12,12,243,28917,22.25954198,17,1,1,71,1,85,71
2023-08-24,Thursday,34,August,2023,2,Netherlands,EMEA,Amsterdam,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,E-commerce,326,316,287,29,29,517,148379,47.44620253,31,5,7,84,6,87,61
2026-03-17,Tuesday,12,March,2026,8,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,E-commerce,284,303,296,7,7,730,216080,16.86468647,30,7,9,79,7,92,61
2023-09-28,Thursday,39,September,2023,2,Bangladesh,APAC,Bangladesh Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Healthcare,310,335,316,19,19,643,203188,36.46865672,17,7,8,89,7,78,71
2023-06-05,Monday,23,June,2023,17,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Telecom,144,137,124,13,13,233,28892,22.10948905,16,1,1,85,1,80,61
2024-05-29,Wednesday,22,May,2024,17,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,E-commerce,369,386,377,9,9,620,233740,14.45595855,22,8,10,82,8,70,90
2024-11-13,Wednesday,46,November,2024,0,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Banking,347,351,322,29,29,623,200606,51.47293447,24,6,7,81,6,93,67
2023-07-02,Sunday,26,July,2023,1,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Banking,442,426,397,29,29,589,233833,40.09624413,30,8,10,69,7,93,79
2023-10-29,Sunday,43,October,2023,3,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Healthcare,425,424,404,20,20,805,325220,37.97169811,32,11,15,68,10,82,90
2023-10-21,Saturday,42,October,2023,7,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,E-commerce,382,386,370,16,16,457,169090,18.94300518,27,5,6,80,5,91,62
2023-11-27,Monday,48,November,2023,13,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Telecom,378,365,352,13,13,642,225984,22.86575342,25,7,9,95,9,89,67
2025-07-08,Tuesday,28,July,2025,11,Norway,EMEA,Norway Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Telecom,441,443,415,28,28,264,109560,16.68623025,17,3,4,71,3,78,75
2025-08-21,Thursday,34,August,2025,8,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,E-commerce,313,326,297,29,29,623,185031,55.4202454,25,6,8,94,8,94,72
2024-09-29,Sunday,39,September,2024,5,Morocco,EMEA,Morocco Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Banking,166,165,154,11,11,698,107492,46.53333333,26,3,4,85,3,89,79
2024-06-21,Friday,25,June,2024,1,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,260,270,269,1,1,522,140418,1.933333333,21,4,5,91,5,84,60
2021-04-20,Tuesday,16,April,2021,6,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,447,456,451,5,5,223,100573,2.445175439,30,3,4,74,3,74,74
2021-03-13,Saturday,10,March,2021,4,Mongolia,APAC,Mongolia Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Retail,109,122,96,26,26,858,82368,182.852459,34,2,3,88,3,90,70
2021-05-22,Saturday,20,May,2021,16,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,E-commerce,59,53,35,18,18,521,18235,176.9433962,30,0,0,65,0,72,81
2023-05-19,Friday,20,May,2023,8,Hong Kong,APAC,Hong Kong Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Retail,478,483,458,25,25,641,293578,33.17805383,15,10,12,69,8,84,86
2025-04-16,Wednesday,16,April,2025,0,Thailand,APAC,Thailand Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Telecom,382,374,367,7,7,705,258735,13.19518717,15,8,9,83,7,71,87
2021-06-03,Thursday,22,June,2021,10,India,APAC,Pune,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Telecom,117,128,102,26,26,886,90372,179.96875,16,3,3,81,2,77,82
